Port,Status
6220,Non-accessible
6222,Non-accessible
6221,Non-accessible
6223,Non-accessible
6224,Non-accessible
6225,Non-accessible
6227,Non-accessible
6226,Non-accessible
6228,Non-accessible
6229,Non-accessible
6230,Non-accessible
6231,Non-accessible
6232,Non-accessible
6233,Non-accessible
6234,Non-accessible
6235,Non-accessible
6236,Non-accessible
6237,Non-accessible
6238,Non-accessible
6239,Non-accessible
6240,Non-accessible
6241,Non-accessible
6242,Non-accessible
6243,Non-accessible
6244,Non-accessible
6245,Non-accessible
6246,Non-accessible
6247,Non-accessible
6248,Non-accessible
6249,Non-accessible
6250,Non-accessible
6251,Non-accessible
6253,Non-accessible
6252,Non-accessible
6254,Non-accessible
6255,Non-accessible
6256,Non-accessible
6257,Non-accessible
6258,Non-accessible
6259,Non-accessible
6260,Non-accessible
6261,Non-accessible
6262,Non-accessible
6263,Non-accessible
6264,Non-accessible
6265,Non-accessible
6267,Non-accessible
6266,Non-accessible
6268,Non-accessible
6269,Non-accessible
6270,Non-accessible
6271,Non-accessible
6272,Non-accessible
6273,Non-accessible
6274,Non-accessible
6275,Non-accessible
6276,Non-accessible
6277,Non-accessible
6279,Non-accessible
6278,Non-accessible
6280,Non-accessible
6281,Non-accessible
6282,Non-accessible
6283,Non-accessible
6284,Non-accessible
6285,Non-accessible
6286,Non-accessible
6287,Non-accessible
6288,Non-accessible
6289,Non-accessible
6291,Non-accessible
6290,Non-accessible
6292,Non-accessible
6293,Non-accessible
6294,Non-accessible
6295,Non-accessible
6296,Non-accessible
6297,Non-accessible
6298,Non-accessible
6299,Non-accessible
6300,Non-accessible
6301,Non-accessible
6302,Non-accessible
6303,Non-accessible
6304,Non-accessible
6305,Non-accessible
6306,Non-accessible
6307,Non-accessible
6308,Non-accessible
6309,Non-accessible
6310,Non-accessible
6311,Non-accessible
6312,Non-accessible
6313,Non-accessible
6314,Non-accessible
6315,Non-accessible
6316,Non-accessible
6317,Non-accessible
6318,Non-accessible
6319,Non-accessible
6320,Non-accessible
6321,Non-accessible
6322,Non-accessible
6323,Non-accessible
6324,Non-accessible
6325,Non-accessible
6326,Non-accessible
6327,Non-accessible
6328,Non-accessible
6329,Non-accessible
6330,Non-accessible
6331,Non-accessible
6332,Non-accessible
6333,Non-accessible
6334,Non-accessible
6335,Non-accessible
6336,Non-accessible
6337,Non-accessible
6338,Non-accessible
6339,Non-accessible
6340,Non-accessible
6341,Non-accessible
6342,Non-accessible
6343,Non-accessible
6344,Non-accessible
6345,Non-accessible
6346,Non-accessible
6347,Non-accessible
6348,Non-accessible
6349,Non-accessible
6350,Non-accessible
6351,Non-accessible
6352,Non-accessible
6353,Non-accessible
6354,Non-accessible
6355,Non-accessible
6356,Non-accessible
6357,Non-accessible
6358,Non-accessible
6359,Non-accessible
6360,Non-accessible
6361,Non-accessible
6363,Non-accessible
6362,Non-accessible
6364,Non-accessible
6365,Non-accessible
6367,Non-accessible
6366,Non-accessible
6368,Non-accessible
6370,Non-accessible
6369,Non-accessible
6371,Non-accessible
6372,Non-accessible
6373,Non-accessible
6374,Non-accessible
6375,Non-accessible
6376,Non-accessible
6377,Non-accessible
6378,Non-accessible
6379,Non-accessible
6380,Non-accessible
6381,Non-accessible
6382,Non-accessible
6383,Non-accessible
6384,Non-accessible
6385,Non-accessible
6386,Non-accessible
6387,Non-accessible
6388,Non-accessible
6389,Non-accessible
6390,Non-accessible
6391,Non-accessible
6392,Non-accessible
6393,Non-accessible
6394,Non-accessible
6395,Non-accessible
6396,Non-accessible
6397,Non-accessible
6398,Non-accessible
6399,Non-accessible
6400,Non-accessible
6401,Non-accessible
6402,Non-accessible
6403,Non-accessible
6404,Non-accessible
6405,Non-accessible
6406,Non-accessible
6407,Non-accessible
6408,Non-accessible
6409,Non-accessible
6410,Non-accessible
6411,Non-accessible
6412,Non-accessible
6413,Non-accessible
6414,Non-accessible
6415,Non-accessible
6416,Non-accessible
6417,Non-accessible
6418,Non-accessible
6419,Non-accessible
6421,Non-accessible
6420,Non-accessible
6422,Non-accessible
6423,Non-accessible
6424,Non-accessible
6425,Non-accessible
6426,Non-accessible
6427,Non-accessible
6428,Non-accessible
6429,Non-accessible
6430,Non-accessible
6431,Non-accessible
6432,Non-accessible
6433,Non-accessible
6434,Non-accessible
6435,Non-accessible
6436,Non-accessible
6437,Non-accessible
6438,Non-accessible
6439,Non-accessible
6440,Non-accessible
6441,Non-accessible
6442,Non-accessible
6443,Non-accessible
6444,Non-accessible
6445,Non-accessible
6446,Non-accessible
6447,Non-accessible
6448,Non-accessible
6449,Non-accessible
6450,Non-accessible
6451,Non-accessible
6452,Non-accessible
6453,Non-accessible
6454,Non-accessible
6455,Non-accessible
6456,Non-accessible
6457,Non-accessible
6458,Non-accessible
6459,Non-accessible
6460,Non-accessible
6461,Non-accessible
6462,Non-accessible
6463,Non-accessible
6464,Non-accessible
6465,Non-accessible
6466,Non-accessible
6467,Non-accessible
6468,Non-accessible
6469,Non-accessible
6470,Non-accessible
6471,Non-accessible
6472,Non-accessible
6473,Non-accessible
6474,Non-accessible
6475,Non-accessible
6476,Non-accessible
6477,Non-accessible
6478,Non-accessible
6479,Non-accessible
6480,Non-accessible
6481,Non-accessible
6482,Non-accessible
6483,Non-accessible
6484,Non-accessible
6485,Non-accessible
6486,Non-accessible
6487,Non-accessible
6488,Non-accessible
6489,Non-accessible
6490,Non-accessible
6491,Non-accessible
6492,Non-accessible
6493,Non-accessible
6494,Non-accessible
6496,Non-accessible
6495,Non-accessible
6497,Non-accessible
6498,Non-accessible
6500,Non-accessible
6499,Non-accessible
6501,Non-accessible
6502,Non-accessible
6503,Non-accessible
6504,Non-accessible
6506,Non-accessible
6505,Non-accessible
6507,Non-accessible
6508,Non-accessible
6509,Non-accessible
6510,Non-accessible
6511,Non-accessible
6512,Non-accessible
6513,Non-accessible
6514,Non-accessible
6515,Non-accessible
6516,Non-accessible
6517,Non-accessible
6518,Non-accessible
6519,Non-accessible
6520,Non-accessible
6521,Non-accessible
6522,Non-accessible
6523,Non-accessible
6524,Non-accessible
6525,Non-accessible
6526,Non-accessible
6527,Non-accessible
6528,Non-accessible
6529,Non-accessible
6530,Non-accessible
6531,Non-accessible
6532,Non-accessible
6533,Non-accessible
6534,Non-accessible
6535,Non-accessible
6536,Non-accessible
6537,Non-accessible
6538,Non-accessible
6539,Non-accessible
6540,Non-accessible
6541,Non-accessible
6542,Non-accessible
6543,Non-accessible
6544,Non-accessible
6545,Non-accessible
6546,Non-accessible
6547,Non-accessible
6548,Non-accessible
6549,Non-accessible
6550,Non-accessible
6551,Non-accessible
6552,Non-accessible
6553,Non-accessible
6554,Non-accessible
6555,Non-accessible
6556,Non-accessible
6557,Non-accessible
6558,Non-accessible
6559,Non-accessible
6560,Non-accessible
6561,Non-accessible
6562,Non-accessible
6563,Non-accessible
6564,Non-accessible
6565,Non-accessible
6566,Non-accessible
6567,Non-accessible
6568,Non-accessible
6569,Non-accessible
6570,Non-accessible
6571,Non-accessible
6572,Non-accessible
6573,Non-accessible
6574,Non-accessible
6575,Non-accessible
6576,Non-accessible
6577,Non-accessible
6578,Non-accessible
6579,Non-accessible
6580,Non-accessible
6581,Non-accessible
6582,Non-accessible
6583,Non-accessible
6584,Non-accessible
6585,Non-accessible
6586,Non-accessible
6587,Non-accessible
6588,Non-accessible
6589,Non-accessible
6590,Non-accessible
6591,Non-accessible
6592,Non-accessible
6593,Non-accessible
6595,Non-accessible
6594,Non-accessible
6596,Non-accessible
6597,Non-accessible
6598,Non-accessible
6599,Non-accessible
6600,Non-accessible
6601,Non-accessible
6602,Non-accessible
6604,Non-accessible
6603,Non-accessible
6605,Non-accessible
6606,Non-accessible
6607,Non-accessible
6608,Non-accessible
6609,Non-accessible
6610,Non-accessible
6611,Non-accessible
6613,Non-accessible
6612,Non-accessible
6614,Non-accessible
6615,Non-accessible
6617,Non-accessible
6616,Non-accessible
6618,Non-accessible
6619,Non-accessible
6621,Non-accessible
6620,Non-accessible
6622,Non-accessible
6623,Non-accessible
6624,Non-accessible
6625,Non-accessible
6626,Non-accessible
6627,Non-accessible
6628,Non-accessible
6629,Non-accessible
6630,Non-accessible
6631,Non-accessible
6632,Non-accessible
6633,Non-accessible
6634,Non-accessible
6635,Non-accessible
6636,Non-accessible
6637,Non-accessible
6638,Non-accessible
6639,Non-accessible
6640,Non-accessible
6642,Non-accessible
6641,Non-accessible
6643,Non-accessible
6644,Non-accessible
6645,Non-accessible
6646,Non-accessible
6647,Non-accessible
6648,Non-accessible
6649,Non-accessible
6650,Non-accessible
6651,Non-accessible
6652,Non-accessible
6653,Non-accessible
6654,Non-accessible
6655,Non-accessible
6656,Non-accessible
6657,Non-accessible
6658,Non-accessible
6659,Non-accessible
6660,Non-accessible
6661,Non-accessible
6662,Non-accessible
6663,Non-accessible
6664,Non-accessible
6665,Non-accessible
6666,Non-accessible
6667,Non-accessible
6668,Non-accessible
6669,Non-accessible
6670,Non-accessible
6671,Non-accessible
6672,Non-accessible
6673,Non-accessible
6674,Non-accessible
6675,Non-accessible
6676,Non-accessible
6678,Non-accessible
6677,Non-accessible
6679,Non-accessible
6680,Non-accessible
6681,Non-accessible
6682,Non-accessible
6683,Non-accessible
6684,Non-accessible
6686,Non-accessible
6685,Non-accessible
6687,Non-accessible
6688,Non-accessible
6689,Non-accessible
6690,Non-accessible
6691,Non-accessible
6692,Non-accessible
6693,Non-accessible
6694,Non-accessible
6695,Non-accessible
6696,Non-accessible
6697,Non-accessible
6698,Non-accessible
6699,Non-accessible
6700,Non-accessible
6701,Non-accessible
6702,Non-accessible
6703,Non-accessible
6704,Non-accessible
6705,Non-accessible
6706,Non-accessible
6707,Non-accessible
6708,Non-accessible
6709,Non-accessible
6710,Non-accessible
6711,Non-accessible
6713,Non-accessible
6712,Non-accessible
6714,Non-accessible
6715,Non-accessible
6716,Non-accessible
6717,Non-accessible
6718,Non-accessible
6719,Non-accessible
6720,Non-accessible
6721,Non-accessible
6722,Non-accessible
6723,Non-accessible
6725,Non-accessible
6724,Non-accessible
6726,Non-accessible
6727,Non-accessible
6728,Non-accessible
6729,Non-accessible
6730,Non-accessible
6731,Non-accessible
6732,Non-accessible
6733,Non-accessible
6734,Non-accessible
6735,Non-accessible
6736,Non-accessible
6737,Non-accessible
6738,Non-accessible
6739,Non-accessible
6740,Non-accessible
6741,Non-accessible
6743,Non-accessible
6742,Non-accessible
6744,Non-accessible
6745,Non-accessible
6746,Non-accessible
6747,Non-accessible
6749,Non-accessible
6748,Non-accessible
6750,Non-accessible
6751,Non-accessible
6752,Non-accessible
6753,Non-accessible
6754,Non-accessible
6755,Non-accessible
6756,Non-accessible
6757,Non-accessible
6758,Non-accessible
6759,Non-accessible
6760,Non-accessible
6761,Non-accessible
6762,Non-accessible
6763,Non-accessible
6764,Non-accessible
6765,Non-accessible
6766,Non-accessible
6767,Non-accessible
6768,Non-accessible
6769,Non-accessible
6770,Non-accessible
6771,Non-accessible
6772,Non-accessible
6773,Non-accessible
6774,Non-accessible
6775,Non-accessible
6776,Non-accessible
6777,Non-accessible
6778,Non-accessible
6779,Non-accessible
6780,Non-accessible
6781,Non-accessible
6782,Non-accessible
6783,Non-accessible
6785,Non-accessible
6784,Non-accessible
6786,Non-accessible
6787,Non-accessible
6788,Non-accessible
6789,Non-accessible
6790,Non-accessible
6791,Non-accessible
6792,Non-accessible
6793,Non-accessible
6795,Non-accessible
6794,Non-accessible
6796,Non-accessible
6797,Non-accessible
6798,Non-accessible
6800,Non-accessible
6799,Non-accessible
6801,Non-accessible
6802,Non-accessible
6803,Non-accessible
6804,Non-accessible
6805,Non-accessible
6806,Non-accessible
6807,Non-accessible
6808,Non-accessible
6809,Non-accessible
6810,Non-accessible
6811,Non-accessible
6812,Non-accessible
6813,Non-accessible
6814,Non-accessible
6815,Non-accessible
6816,Non-accessible
6818,Non-accessible
6817,Non-accessible
6819,Non-accessible
6820,Non-accessible
6821,Non-accessible
6822,Non-accessible
6823,Non-accessible
6824,Non-accessible
6825,Non-accessible
6826,Non-accessible
6827,Non-accessible
6828,Non-accessible
6829,Non-accessible
6831,Non-accessible
6830,Non-accessible
6832,Non-accessible
6833,Non-accessible
6834,Non-accessible
6835,Non-accessible
6836,Non-accessible
6837,Non-accessible
6838,Non-accessible
6839,Non-accessible
6840,Non-accessible
6841,Non-accessible
6842,Non-accessible
6843,Non-accessible
6844,Non-accessible
6845,Non-accessible
6846,Non-accessible
6847,Non-accessible
6848,Non-accessible
6849,Non-accessible
6850,Non-accessible
6851,Non-accessible
6852,Non-accessible
6853,Non-accessible
6854,Non-accessible
6855,Non-accessible
6856,Non-accessible
6857,Non-accessible
6858,Non-accessible
6859,Non-accessible
6860,Non-accessible
6861,Non-accessible
6862,Non-accessible
6863,Non-accessible
6864,Non-accessible
6865,Non-accessible
6866,Non-accessible
6867,Non-accessible
6868,Non-accessible
6869,Non-accessible
6870,Non-accessible
6871,Non-accessible
6872,Non-accessible
6873,Non-accessible
6874,Non-accessible
6875,Non-accessible
6876,Non-accessible
6878,Non-accessible
6877,Non-accessible
6879,Non-accessible
6880,Non-accessible
6881,Non-accessible
6882,Non-accessible
6883,Non-accessible
6884,Non-accessible
6885,Non-accessible
6887,Non-accessible
6886,Non-accessible
6888,Non-accessible
6889,Non-accessible
6890,Non-accessible
6891,Non-accessible
6892,Non-accessible
6893,Non-accessible
6894,Non-accessible
6895,Non-accessible
6896,Non-accessible
6897,Non-accessible
6898,Non-accessible
6899,Non-accessible
6900,Non-accessible
6901,Non-accessible
6902,Non-accessible
6903,Non-accessible
6905,Non-accessible
6904,Non-accessible
6906,Non-accessible
6907,Non-accessible
6908,Non-accessible
6909,Non-accessible
6910,Non-accessible
6911,Non-accessible
6912,Non-accessible
6913,Non-accessible
6914,Non-accessible
6915,Non-accessible
6916,Non-accessible
7070,200
6917,Non-accessible
6918,Non-accessible
6919,Non-accessible
6920,Non-accessible
6921,Non-accessible
6922,Non-accessible
6923,Non-accessible
6924,Non-accessible
6925,Non-accessible
6926,Non-accessible
6927,Non-accessible
6928,Non-accessible
6929,Non-accessible
6930,Non-accessible
6931,Non-accessible
6932,Non-accessible
6933,Non-accessible
6934,Non-accessible
6935,Non-accessible
6936,Non-accessible
6937,Non-accessible
6938,Non-accessible
6939,Non-accessible
6940,Non-accessible
6942,Non-accessible
6941,Non-accessible
6943,Non-accessible
6944,Non-accessible
6946,Non-accessible
6945,Non-accessible
6947,Non-accessible
6948,Non-accessible
6949,Non-accessible
6950,Non-accessible
6951,Non-accessible
6952,Non-accessible
6953,Non-accessible
6954,Non-accessible
6955,Non-accessible
6956,Non-accessible
6958,Non-accessible
6957,Non-accessible
6960,Non-accessible
6959,Non-accessible
6961,Non-accessible
6962,Non-accessible
6963,Non-accessible
6964,Non-accessible
6965,Non-accessible
6966,Non-accessible
6967,Non-accessible
6968,Non-accessible
6969,Non-accessible
6970,Non-accessible
6971,Non-accessible
6972,Non-accessible
6973,Non-accessible
6974,Non-accessible
6975,Non-accessible
6977,Non-accessible
6976,Non-accessible
6978,Non-accessible
6979,Non-accessible
6980,Non-accessible
6981,Non-accessible
6982,Non-accessible
6983,Non-accessible
6984,Non-accessible
6985,Non-accessible
6986,Non-accessible
6987,Non-accessible
6988,Non-accessible
6989,Non-accessible
6990,Non-accessible
6991,Non-accessible
6992,Non-accessible
6993,Non-accessible
6994,Non-accessible
6995,Non-accessible
6996,Non-accessible
6997,Non-accessible
6998,Non-accessible
6999,Non-accessible
7000,Non-accessible
7001,Non-accessible
7002,Non-accessible
7003,Non-accessible
7004,Non-accessible
7005,Non-accessible
7007,Non-accessible
7006,Non-accessible
7008,Non-accessible
7009,Non-accessible
7010,Non-accessible
7011,Non-accessible
7012,Non-accessible
7013,Non-accessible
7014,Non-accessible
7016,Non-accessible
7015,Non-accessible
7017,Non-accessible
7018,Non-accessible
7019,Non-accessible
7020,Non-accessible
7021,Non-accessible
7023,Non-accessible
7022,Non-accessible
7024,Non-accessible
7025,Non-accessible
7026,Non-accessible
7027,Non-accessible
7028,Non-accessible
7029,Non-accessible
7030,Non-accessible
7031,Non-accessible
7032,Non-accessible
7033,Non-accessible
7034,Non-accessible
7036,Non-accessible
7035,Non-accessible
7037,Non-accessible
7038,Non-accessible
7039,Non-accessible
7040,Non-accessible
7042,Non-accessible
7041,Non-accessible
7043,Non-accessible
7044,Non-accessible
7045,Non-accessible
7046,Non-accessible
7048,Non-accessible
7047,Non-accessible
7049,Non-accessible
7050,Non-accessible
7051,Non-accessible
7052,Non-accessible
7053,Non-accessible
7054,Non-accessible
7055,Non-accessible
7056,Non-accessible
7057,Non-accessible
7058,Non-accessible
7059,Non-accessible
7060,Non-accessible
7061,Non-accessible
7062,Non-accessible
7063,Non-accessible
7064,Non-accessible
7065,Non-accessible
7066,Non-accessible
7067,Non-accessible
7068,Non-accessible
7069,Non-accessible
7071,Non-accessible
